,datetime,variation_mean,variation_std,up_count,down_count,top_15_variation_mean,top_15_variation_std,LOF_score,LOF_predictions
39,2000-02-28,0.01821458777842619,0.02888260446582297,0.38181818181818183,0.2909090909090909,0.014526801969732772,0.010045305701953002,-0.9815756384198593,1
40,2000-02-29,0.025611602251596102,0.03409607241796577,0.4155844155844156,0.2683982683982684,0.023516276497022648,0.022066426650025592,-1.0509514838487661,-1
41,2000-03-01,0.02389014049489387,0.04215297009271604,0.3025210084033613,0.35294117647058826,0.029094180819675963,0.028313162136437107,-1.1314597645304658,-1
42,2000-03-02,0.02316150311348528,0.03559277826781955,0.3807531380753138,0.28451882845188287,0.015321495042087789,0.014024261223385386,-0.9847621996655824,1
43,2000-03-03,0.02873892187451563,0.05015529619774702,0.22413793103448276,0.41379310344827586,0.012188323367741305,0.016032189015767764,-1.0399978487649695,-1
44,2000-03-08,0.019399730771394744,0.034374347735930275,0.2756756756756757,0.3945945945945946,0.018122628711257523,0.012678605199040028,-0.9954008861887207,1
45,2000-03-09,0.018098506140876772,0.032430441319627565,0.30042918454935624,0.31759656652360513,0.011885688052106047,0.011730889737810259,-1.005396014882448,1
46,2000-03-10,0.016821804163810756,0.030762529920259057,0.41150442477876104,0.2079646017699115,0.01788031833217404,0.00813156763791456,-1.0262904431907371,1
47,2000-03-13,0.019729507857689055,0.03393131459210302,0.4311111111111111,0.22666666666666666,0.01874083236419109,0.009751888258135439,-0.9834021034356819,1
48,2000-03-14,0.025610877235160562,0.043989655568478996,0.44715447154471544,0.2032520325203252,0.031298817826174184,0.01392360757687088,-1.030822465380512,-1
49,2000-03-15,0.020545398113070913,0.03133799856579311,0.30042918454935624,0.33905579399141633,0.021308667960469246,0.017723930114796456,-0.9872903331325753,1
50,2000-03-16,0.019207848645770187,0.03268304622373672,0.25416666666666665,0.36666666666666664,0.01839130207181076,0.01220875779569946,-1.0189684378028248,1
51,2000-03-17,0.043237590613138754,0.31476513940545686,0.3948497854077253,0.2832618025751073,0.018356109545807877,0.010183314494922347,-3.140689901720793,-1
52,2000-03-20,0.018853236070198377,0.025915029678769155,0.3722943722943723,0.2813852813852814,0.027561670927282414,0.020897400027415525,-1.0419345673085154,-1
53,2000-03-21,0.03059420925004786,0.05117800059496756,0.14901960784313725,0.5137254901960784,0.011973953428414202,0.0068709053314750645,-1.0397160544408373,-1
54,2000-03-22,0.0211949755593719,0.029863161621902907,0.3132530120481928,0.3413654618473896,0.012906002512869608,0.00987286482246344,-0.9803171862361136,1
55,2000-03-23,0.02541822491264605,0.04174745994233491,0.2713178294573643,0.375968992248062,0.0156484518430862,0.01230923780874096,-1.0016118373369822,1
56,2000-03-24,0.0232190290838648,0.04086830043289494,0.29961089494163423,0.33852140077821014,0.019757473007143603,0.01961153726722762,-0.9998546465216321,1
57,2000-03-27,0.020215330125808076,0.03701174634856095,0.28308823529411764,0.29411764705882354,0.026716973289553914,0.027335080194070986,-1.2019275246011245,-1
58,2000-03-28,0.0225331632579609,0.030929067606413348,0.45121951219512196,0.2073170731707317,0.01928532414362061,0.012566662679562518,-0.9882600472639439,1
59,2000-03-29,0.027865449011596443,0.044426860918847844,0.503968253968254,0.20634920634920634,0.020216531816864225,0.01539881717613353,-1.0272127015252894,1
60,2000-03-30,0.026280447929304163,0.06143001725772752,0.37404580152671757,0.2633587786259542,0.010197031156616975,0.013908063116958162,-1.1262993977066045,-1
61,2000-03-31,0.01887680844540421,0.03394095228704746,0.2140077821011673,0.44357976653696496,0.013540756770391515,0.015706520435973786,-0.9841794704168709,1
62,2000-04-03,0.019280756197104003,0.031338162636918875,0.4110169491525424,0.2245762711864407,0.020198626171009225,0.01641453822658267,-0.9743843287107203,1
63,2000-04-04,0.024499858100133127,0.03044589564208506,0.5887445887445888,0.09523809523809523,0.021228031583300343,0.011812921581015082,-1.2309562011097008,-1
64,2000-04-05,0.024372568413727095,0.03702822869789167,0.28699551569506726,0.37668161434977576,0.030718019132120744,0.019908810567659762,-1.0488115970499998,-1
65,2000-04-06,0.019202074994156756,0.029107431632196444,0.2926829268292683,0.34146341463414637,0.010019940627393134,0.007673464703629709,-0.9869027993354106,1
66,2000-04-07,0.023080923361843815,0.03174475547234435,0.2946058091286307,0.36929460580912865,0.004561357431756633,0.004363912972931673,-0.9887895866224967,1
67,2000-04-10,0.02359161555048574,0.03584452757766634,0.5155555555555555,0.09777777777777778,0.01997751871406978,0.010929511026267666,-1.1958940490132801,-1
68,2000-04-11,0.020751991255814024,0.03757972584253763,0.30962343096234307,0.3054393305439331,0.022887424799869993,0.015234559533364108,-0.9997989854678554,1
69,2000-04-12,0.022969332299678978,0.040072473126259923,0.358974358974359,0.2692307692307692,0.023914059674691325,0.013828536809988181,-1.0089828128290947,1
70,2000-04-13,0.030500080449510362,0.03940780437202297,0.5172413793103449,0.16810344827586207,0.047608483245662546,0.03726245132876414,-1.1970264100344694,-1
71,2000-04-14,0.03584099967579676,0.037222218409802846,0.62,0.116,0.04834670410816579,0.030223809883279155,-1.3049089454440703,-1
72,2000-04-17,0.03238705601090125,0.055649882548719505,0.3017241379310345,0.35344827586206895,0.027249458106417754,0.01745602264151144,-1.1678498474922876,-1
73,2000-04-18,0.034117407286934326,0.05574380041761084,0.21212121212121213,0.45454545454545453,0.03084601007787351,0.01933752905066264,-1.1463786404906045,-1
74,2000-04-19,0.022321369466010595,0.028838567336440364,0.4700460829493088,0.15207373271889402,0.0467034182995221,0.01803791433533012,-1.1650483785359775,-1
75,2000-04-20,0.02725454415752338,0.03814632763650955,0.23333333333333334,0.43333333333333335,0.006203818950529486,0.008215093100332117,-0.982295481320391,1
76,2000-04-24,0.025000952016408267,0.05511178717451185,0.4114583333333333,0.2552083333333333,0.011682932300678107,0.008759686399626567,-1.079993168162704,-1
77,2000-04-25,0.01841291388760012,0.033919689354520444,0.252212389380531,0.36283185840707965,0.018937174812321166,0.01730364499920836,-1.0452504189247378,-1
78,2000-04-26,0.025124416518086883,0.05753174397796379,0.3153153153153153,0.32882882882882886,0.019627292021135473,0.01674282262193786,-1.081691718070763,-1
79,2000-04-27,0.032168097189113475,0.06142285608949499,0.14953271028037382,0.5,0.022971261065750415,0.007476646832195543,-1.0809086900665685,-1
80,2000-04-28,0.026291414211398547,0.043187800497522445,0.23829787234042554,0.39148936170212767,0.022574935874604588,0.019321936287324763,-0.9982787653194247,1
81,2000-05-02,0.031829506912459136,0.13149981160609908,0.40384615384615385,0.25,0.028835646512622135,0.020570727637368204,-1.8054823059559788,-1
82,2000-05-03,0.02535850365780933,0.0437195025151596,0.48826291079812206,0.1596244131455399,0.0136860087783127,0.012707427245605979,-1.037748107681727,-1
83,2000-05-04,0.02742564043201931,0.056970906270265735,0.3203463203463203,0.3203463203463203,0.012258548980731318,0.01634692609361158,-1.100146448374483,-1
84,2000-05-05,0.028190632319695045,0.043184807457852366,0.17695473251028807,0.48148148148148145,0.006794857199506479,0.006374630676587272,-0.9942449377114114,1
85,2000-05-08,0.018052793764691055,0.025786059897364124,0.41284403669724773,0.20642201834862386,0.008988504169196101,0.008902655476686087,-1.0424931476999124,-1
86,2000-05-09,0.021943306989946468,0.027330040248574196,0.4713656387665198,0.17180616740088106,0.012277998748793996,0.016154980470806643,-1.0011013441184473,1
87,2000-05-10,0.022016308702678854,0.03635893995130949,0.36403508771929827,0.2894736842105263,0.017938783835750968,0.02034217884766276,-0.999333241679573,1
88,2000-05-11,0.019475251535226046,0.03289548073095313,0.4312796208530806,0.21800947867298578,0.022189558379298754,0.01713394290218169,-0.9857536849521953,1
89,2000-05-12,0.020227843158876463,0.032323109524773894,0.40825688073394495,0.22018348623853212,0.01864664471190097,0.019033432179031046,-0.9953230490896445,1
90,2000-05-15,0.02532972188663257,0.03302319305299689,0.11574074074074074,0.5231481481481481,0.02781247022493326,0.027107662127082443,-1.1396945313223,-1
91,2000-05-16,0.018311072691150298,0.02589075705663833,0.2605042016806723,0.36554621848739494,0.009989834872559286,0.005877525241307941,-1.0336049009393562,-1
92,2000-05-17,0.021559188967032895,0.03749514477936123,0.3674418604651163,0.2930232558139535,0.020284888368519292,0.016832957552296104,-0.9903708287273482,1
93,2000-05-18,0.019817944162099987,0.0288582146540761,0.4669811320754717,0.24056603773584906,0.009440696327974058,0.006394897099489616,-1.0165710262364465,1
94,2000-05-19,0.019616309941107263,0.02687629448242193,0.4195121951219512,0.2634146341463415,0.02456923560266309,0.023067546861159978,-1.0385510193426142,-1
95,2000-05-22,0.024504059757016805,0.03742713862641748,0.4954954954954955,0.17567567567567569,0.02002095661045029,0.017073615342886744,-0.9909527689523951,1
96,2000-05-23,0.024948479988017896,0.038663531603229016,0.4588744588744589,0.1471861471861472,0.03579844264334869,0.021350437698673824,-1.1583819591911866,-1
97,2000-05-24,0.02993509624567627,0.04413796567114477,0.2052401746724891,0.4585152838427948,0.01504742837465571,0.013171797290940602,-0.997785326579687,1
98,2000-05-25,0.02113901508894091,0.040527268509943634,0.40350877192982454,0.23684210526315788,0.029602254781168427,0.020870443116277455,-1.0481651009313357,-1
99,2000-05-26,0.023827468244630935,0.03822083659057296,0.20833333333333334,0.4398148148148148,0.019217859816832297,0.015397510357525986,-0.9819150348706049,1
100,2000-05-29,0.018529920438779653,0.032147133204823236,0.2669902912621359,0.36893203883495146,0.011176526370887912,0.00673633115220644,-1.0023802298674265,1
101,2000-05-30,0.023007888283667913,0.03172418259165849,0.189873417721519,0.4810126582278481,0.015911462671011057,0.013215655078370126,-0.9797064293986519,1
102,2000-05-31,0.02656375153550086,0.05390817925428305,0.27450980392156865,0.30196078431372547,0.008945681463041437,0.007605702066665975,-1.1215270812764262,-1
103,2000-06-01,0.027610661296360046,0.0386474264782757,0.17796610169491525,0.5127118644067796,0.028865480772853155,0.01676848051916707,-0.9995393790570853,1
104,2000-06-02,0.026077292252903617,0.039509179046076204,0.25101214574898784,0.3967611336032389,0.030401956800938823,0.023493586898960347,-1.0590809826668202,-1
105,2000-06-05,0.01938632159947431,0.028924227888980417,0.43171806167400884,0.2290748898678414,0.01516037392306513,0.012772923715481572,-0.9796448694415995,1
106,2000-06-06,0.02036888860521636,0.03190244992376414,0.4017467248908297,0.24017467248908297,0.01630409342033483,0.01744889896745323,-0.9830907408189209,1
107,2000-06-07,0.024695107335385904,0.03840325107521753,0.100418410041841,0.5230125523012552,0.028065045265919544,0.015323842999466557,-1.251322860714758,-1
108,2000-06-08,0.020172472442932667,0.04269262233539277,0.36099585062240663,0.24896265560165975,0.007841434143315723,0.007625822183500981,-1.006486625186734,1
109,2000-06-09,0.021497280591985853,0.03365287445853933,0.3230088495575221,0.29646017699115046,0.0108560688385373,0.013926635002415306,-0.9820072835834294,1
110,2000-06-12,0.017257091453650016,0.032184012524212456,0.3793103448275862,0.21982758620689655,0.015279284400061282,0.014053972293228202,-1.108609561645428,-1
111,2000-06-13,0.022663963306042995,0.038750525193018956,0.21810699588477367,0.4156378600823045,0.014779669728147841,0.009471862868810592,-1.0072015200702702,1
112,2000-06-14,0.031906626615483484,0.13732627047748955,0.3389121338912134,0.32217573221757323,0.025791426855689914,0.01833543401632693,-1.8042652517680047,-1
113,2000-06-15,0.019004611356568307,0.03425270720935103,0.17427385892116182,0.45643153526970953,0.008460699479153582,0.006403228168960107,-1.0148476260878265,1
114,2000-06-16,0.019119886615937515,0.03339261894028399,0.31983805668016196,0.27530364372469635,0.012725264503239844,0.010518665815157325,-1.0492152982665668,-1
115,2000-06-19,0.019334390973581573,0.024165303198894428,0.20920502092050208,0.45188284518828453,0.011476144395998715,0.008326887048870591,-0.9746148164115137,1
116,2000-06-20,0.01597483495849454,0.02394280828598891,0.2901960784313726,0.34509803921568627,0.011001976978257576,0.005354014599201623,-0.9987195535347417,1
117,2000-06-21,0.0219746838652003,0.02831984854241854,0.20300751879699247,0.48120300751879697,0.030222910116023082,0.025304231827658622,-1.0325128966060344,-1
118,2000-06-23,0.015251408167686838,0.022355017037450697,0.3620689655172414,0.24568965517241378,0.011416577251492567,0.010017733163057933,-1.011730294854954,1
119,2000-06-26,0.01712521894118423,0.03024667874615419,0.3705179282868526,0.22709163346613545,0.008562493177775276,0.00892546323711844,-1.0818359173643881,-1
120,2000-06-27,0.01996700337319554,0.030395452619909058,0.27091633466135456,0.3904382470119522,0.02579401451767103,0.019265600825043007,-1.000903839813277,1
121,2000-06-28,0.01809791752152083,0.041728235344843934,0.3192307692307692,0.29615384615384616,0.01474087863543256,0.008863487135841132,-0.9881510941704021,1
122,2000-06-29,0.01627869402122906,0.027829595642205253,0.3605150214592275,0.26180257510729615,0.01676544612387596,0.010831118962037633,-0.9952253492502992,1
123,2000-06-30,0.028134742783421485,0.07617907790661614,0.234375,0.421875,0.01814180075164558,0.011396394894385308,-1.1969365209761433,-1
124,2000-07-03,0.01761490194443712,0.030302684659583617,0.23529411764705882,0.38823529411764707,0.0042492534312825025,0.003961520828352196,-0.99973037269361,1
125,2000-07-04,0.018071517097491097,0.03054738039602672,0.2,0.4122448979591837,0.01743650953840187,0.006213571027863716,-1.081092191766346,-1
126,2000-07-05,0.017410500544291645,0.027656935849408558,0.27137546468401486,0.34944237918215615,0.009262202238540905,0.0076504803758899185,-1.0261567157355649,1
127,2000-07-06,0.021600284173518287,0.036160665543484974,0.20224719101123595,0.44569288389513106,0.01408189394953229,0.013718244242102101,-0.9835049149847961,1
128,2000-07-07,0.021711712938160363,0.04161212272656756,0.148014440433213,0.44404332129963897,0.01603008415068208,0.01732658593485456,-1.1567418312384876,-1
129,2000-07-10,0.01979828724544315,0.039102266997338715,0.39080459770114945,0.27586206896551724,0.00994871720886313,0.005617857115065461,-0.9827201947206679,1
130,2000-07-11,0.025777664441277374,0.046217154944400346,0.4827586206896552,0.1839080459770115,0.03368702785617272,0.023015040379726605,-1.0081693329063992,1
131,2000-07-12,0.019108480178182136,0.03611274711850527,0.276,0.388,0.02382859521055672,0.021159793840318623,-1.0019002637094736,1
132,2000-07-13,0.046846434499065455,0.304756269606223,0.5201612903225806,0.18548387096774194,0.028201895121807204,0.01998202270386889,-3.538564279972551,-1
133,2000-07-14,0.019986141992636174,0.03296425964260038,0.16317991631799164,0.48535564853556484,0.022471449308648292,0.017963738601394105,-0.9978128267502061,1
134,2000-07-17,0.019918172266829026,0.03535328845455686,0.22764227642276422,0.4186991869918699,0.0419769468227019,0.03779672195391173,-1.3791650003391185,-1
135,2000-07-18,0.017503024311589337,0.03224847419090816,0.33070866141732286,0.3110236220472441,0.02669872067943616,0.02399885642610785,-0.9973453148940452,1
136,2000-07-19,0.01859894902574605,0.028770930479181136,0.4703389830508475,0.211864406779661,0.02516999415208253,0.014981833298102529,-0.98058456240477,1
137,2000-07-20,0.015535678822817953,0.02722653031532555,0.3292181069958848,0.2962962962962963,0.02743973796145989,0.012828130302238483,-0.9819122673501723,1
138,2000-07-21,0.01821378717431341,0.05217176576657321,0.2245762711864407,0.3898305084745763,0.009141774172392668,0.005572242815340257,-1.0258434541650372,1
139,2000-07-24,0.023208735050694786,0.06876336448326063,0.2967479674796748,0.3617886178861789,0.013350338118926447,0.009938949930229415,-1.2133895101326804,-1
140,2000-07-25,0.022653356635480255,0.0427499565743959,0.47265625,0.20703125,0.019945336834668672,0.017415716596945584,-0.9841430904026744,1
141,2000-07-26,0.01975709562242306,0.036458869147398675,0.25102880658436216,0.4074074074074074,0.019697373882569202,0.02026118669753431,-0.9869408213083956,1
142,2000-07-27,0.014898699954790966,0.022842240424994383,0.3545816733067729,0.22310756972111553,0.009985402497501811,0.007720573927156154,-1.1945628023601718,-1
143,2000-07-28,0.02196430095274261,0.03129953156368973,0.48672566371681414,0.18141592920353983,0.028841567931424682,0.010292304921649079,-0.9754412658369904,1
144,2000-07-31,0.014641418182518611,0.02209797294923492,0.33739837398373984,0.2804878048780488,0.01384151582179688,0.012632305758535451,-0.9992019443853888,1
145,2000-08-01,0.020615142861326926,0.033950030837634794,0.40789473684210525,0.23684210526315788,0.01934247830754198,0.017269795607262196,-0.9765362530343907,1
146,2000-08-02,0.014883027980964268,0.02257486218254707,0.35807860262008734,0.24890829694323144,0.006656581183879338,0.007992697537286795,-1.0131516619119858,1
147,2000-08-03,0.02172747196786146,0.0314010259638058,0.08677685950413223,0.5495867768595041,0.030812263999137793,0.029319907096389496,-1.3377653867467854,-1
148,2000-08-04,0.019217218759528122,0.037400109729541886,0.34523809523809523,0.27380952380952384,0.025845266394325116,0.015514460233069377,-1.0175372098991935,1
149,2000-08-07,0.01921607534851618,0.032736179794683615,0.28512396694214875,0.4132231404958678,0.014404060623699004,0.0054969326059844436,-0.9965885966682297,1
150,2000-08-08,0.016287474441628185,0.03294757607462592,0.3836734693877551,0.24897959183673468,0.016692484761384196,0.012368490415068396,-0.9816009618550673,1
151,2000-08-09,0.020330659794051305,0.04048099505961138,0.45041322314049587,0.2231404958677686,0.01597468807687229,0.013345272551685656,-1.00253143258206,1
152,2000-08-10,0.017350500011565583,0.03443077846627491,0.29694323144104806,0.36681222707423583,0.054651974119325354,0.06308482618102915,-2.176704065236785,-1
153,2000-08-11,0.021436048946216285,0.03429105421092048,0.18410041841004185,0.47280334728033474,0.01294717468772609,0.014105006622944782,-0.9836504267617538,1
154,2000-08-14,0.018797546742417875,0.025356151214972415,0.19455252918287938,0.48249027237354086,0.01322993209395265,0.011181429558151152,-0.9772237633807894,1
155,2000-08-15,0.017584280639940764,0.026111718111972992,0.3603238866396761,0.32388663967611336,0.008362297033456005,0.0058039282290414775,-0.9962156154820573,1
156,2000-08-16,0.017942704203245508,0.026062608392555284,0.4344569288389513,0.19850187265917604,0.015939361104637215,0.02073653489346077,-1.0329387295568324,-1
157,2000-08-17,0.017041911228549488,0.027578379323879475,0.192,0.452,0.023124964554013083,0.015357699785922944,-0.989224272993364,1
158,2000-08-18,0.016820064736338684,0.021602391866404523,0.48333333333333334,0.1875,0.031202809454051992,0.009691180013303166,-0.9763535714355223,1
159,2000-08-21,0.018479684761705494,0.033267442849431235,0.49387755102040815,0.19591836734693877,0.011376420842389654,0.007896738523849792,-0.9773918359736722,1
160,2000-08-22,0.017533026283447273,0.034246986207781924,0.3413654618473896,0.3373493975903614,0.013659258039996881,0.009146976268853513,-0.9894947136467576,1
161,2000-08-23,0.016685954769749295,0.03397400117046731,0.23106060606060605,0.39015151515151514,0.015994962482038754,0.014544306359793889,-0.9959148516966237,1
162,2000-08-24,0.013044749378262993,0.022814328692543243,0.3276595744680851,0.31063829787234043,0.007740301779718891,0.006911186938819464,-0.9777855446906824,1
163,2000-08-25,0.02370894532366269,0.08189051654950183,0.2711267605633803,0.3732394366197183,0.018318436991716227,0.012036461836663598,-1.2524205432201232,-1
164,2000-08-28,0.015597270297903571,0.030343243132412358,0.3729508196721312,0.21311475409836064,0.005675477716401586,0.004425483655920283,-1.2226199058003324,-1
165,2000-08-29,0.01802909507749572,0.034136100989195735,0.2727272727272727,0.32954545454545453,0.020044419139526964,0.015674777307202785,-1.046864382458012,-1
166,2000-08-30,0.023032754166228075,0.048847772783329746,0.32592592592592595,0.34814814814814815,0.026073620990533047,0.012334931144457913,-1.0467512380695894,-1
167,2000-08-31,0.02012172968332567,0.03576457566762769,0.33962264150943394,0.2943396226415094,0.016468460466723654,0.009608677329103641,-0.9811745173216746,1
168,2000-09-01,0.01747029998549727,0.03283402307255647,0.26337448559670784,0.3868312757201646,0.018187517355342735,0.01313869476303252,-0.9820422626592542,1
169,2000-09-04,0.01692502412196015,0.033084795877477494,0.26394052044609667,0.379182156133829,0.008824208853205255,0.005546018664629726,-0.9895249558421728,1
170,2000-09-05,0.016102261647384295,0.02134246343320131,0.36904761904761907,0.25793650793650796,0.010471820945482468,0.004050675341424735,-0.996956227716101,1
171,2000-09-06,0.016784584362433727,0.025545849966955927,0.2550607287449393,0.38461538461538464,0.024301030024683163,0.015419821539086906,-1.0081383556019035,1
172,2000-09-08,0.015179484610833047,0.02570710238094052,0.34309623430962344,0.2594142259414226,0.013191998671417486,0.01265234351379165,-1.017403103917428,1
173,2000-09-11,0.01668761300824339,0.023646640338542146,0.39919354838709675,0.2540322580645161,0.018331133215543367,0.006270459128724594,-0.9719234621599053,1
174,2000-09-12,0.016094302175228732,0.030040814470402973,0.468503937007874,0.18110236220472442,0.020839129693211982,0.010553625280857128,-0.9859152814368946,1
175,2000-09-13,0.01859805088611339,0.04130969866212296,0.27309236947791166,0.44176706827309237,0.022184903728735227,0.01837343829260782,-1.0292128402293217,-1
176,2000-09-14,0.017883992054215033,0.02758844604576248,0.47257383966244726,0.20253164556962025,0.025783194792993378,0.010647752867525248,-0.9752094748530828,1
177,2000-09-15,0.01768442586061635,0.03872529342842053,0.3629032258064516,0.2661290322580645,0.007946941246495226,0.0068435497037978325,-0.9922538250016115,1
178,2000-09-18,0.020163054118118143,0.022868238228512576,0.545816733067729,0.13147410358565736,0.025638689403262083,0.016828048338161893,-1.0513511585073487,-1
179,2000-09-19,0.0193257796030989,0.04101247353202245,0.24242424242424243,0.41125541125541126,0.01706220596431526,0.0070695419119040275,-0.9791216537982518,1
180,2000-09-20,0.014538815036196147,0.021491346687726613,0.3805309734513274,0.24336283185840707,0.015634934879750814,0.006550784880443921,-1.0128710759532504,1
181,2000-09-21,0.011707686663248992,0.018437729707717447,0.2217573221757322,0.3138075313807531,0.016787849731612448,0.013515483972835798,-1.747445799270779,-1
182,2000-09-22,0.025328535010071804,0.03754982634532865,0.08583690987124463,0.5708154506437768,0.024347100318430473,0.016498403899001077,-1.2849173803301546,-1
183,2000-09-25,0.015309655478218583,0.02228625808722645,0.3972602739726027,0.2465753424657534,0.009822351257431678,0.007769989248932547,-0.9818258101784458,1
184,2000-09-26,0.015226445729858993,0.026993255020113627,0.4099099099099099,0.22072072072072071,0.02048670644018051,0.015501175019304324,-0.994569881442682,1
